E,36,5,W,1050,1079,26-11-2018,0:22:12,26-11-2018,0:22:41
E,37,U,U,1080,1109,26-11-2018,0:22:42,26-11-2018,0:23:11
E,38,U,U,1110,1139,26-11-2018,0:23:12,26-11-2018,0:23:41
E,39,U,U,1140,1169,26-11-2018,0:23:42,26-11-2018,0:24:11
E,40,U,U,1170,1199,26-11-2018,0:24:12,26-11-2018,0:24:41
E,41,U,U,1200,1229,26-11-2018,0:24:42,26-11-2018,0:25:11
E,42,U,U,1230,1259,26-11-2018,0:25:12,26-11-2018,0:25:41
E,43,1,N1,1260,1289,26-11-2018,0:25:42,26-11-2018,0:26:11
E,44,1,N1,1290,1319,26-11-2018,0:26:12,26-11-2018,0:26:41
E,45,1,N1,1320,1349,26-11-2018,0:26:42,26-11-2018,0:27:11
E,46,1,N1,1350,1379,26-11-2018,0:27:12,26-11-2018,0:27:41
E,47,1,N1,1380,1409,26-11-2018,0:27:42,26-11-2018,0:28:11
E,48,1,N1,1410,1439,26-11-2018,0:28:12,26-11-2018,0:28:41
E,49,1,N1,1440,1469,26-11-2018,0:28:42,26-11-2018,0:29:11
E,50,1,N1,1470,1499,26-11-2018,0:29:12,26-11-2018,0:29:41
E,51,1,N1,1500,1529,26-11-2018,0:29:42,26-11-2018,0:30:11
E,52,1,N1,1530,1559,26-11-2018,0:30:12,26-11-2018,0:30:41
E,53,1,N1,1560,1589,26-11-2018,0:30:42,26-11-2018,0:31:11
E,54,1,N1,1590,1619,26-11-2018,0:31:12,26-11-2018,0:31:41
E,55,1,N1,1620,1649,26-11-2018,0:31:42,26-11-2018,0:32:11
E,56,1,N1,1650,1679,26-11-2018,0:32:12,26-11-2018,0:32:41
E,57,1,N1,1680,1709,26-11-2018,0:32:42,26-11-2018,0:33:11
E,58,1,N1,1710,1739,26-11-2018,0:33:12,26-11-2018,0:33:41
E,59,1,N1,1740,1769,26-11-2018,0:33:42,26-11-2018,0:34:11
E,60,1,N1,1770,1799,26-11-2018,0:34:12,26-11-2018,0:34:41
E,61,1,N1,1800,1829,26-11-2018,0:34:42,26-11-2018,0:35:11
E,62,1,N1,1830,1859,26-11-2018,0:35:12,26-11-2018,0:35:41
E,63,1,N1,1860,1889,26-11-2018,0:35:42,26-11-2018,0:36:11
E,64,2,N2,1890,1919,26-11-2018,0:36:12,26-11-2018,0:36:41
E,65,2,N2,1920,1949,26-11-2018,0:36:42,26-11-2018,0:37:11
E,66,2,N2,1950,1979,26-11-2018,0:37:12,26-11-2018,0:37:41
E,67,2,N2,1980,2009,26-11-2018,0:37:42,26-11-2018,0:38:11
E,68,2,N2,2010,2039,26-11-2018,0:38:12,26-11-2018,0:38:41
E,69,5,W,2040,2069,26-11-2018,0:38:42,26-11-2018,0:39:11
E,70,2,N2,2070,2099,26-11-2018,0:39:12,26-11-2018,0:39:41
E,71,2,N2,2100,2129,26-11-2018,0:39:42,26-11-2018,0:40:11
E,72,2,N2,2130,2159,26-11-2018,0:40:12,26-11-2018,0:40:41
E,73,2,N2,2160,2189,26-11-2018,0:40:42,26-11-2018,0:41:11
E,74,2,N2,2190,2219,26-11-2018,0:41:12,26-11-2018,0:41:41
E,75,2,N2,2220,2249,26-11-2018,0:41:42,26-11-2018,0:42:11
E,76,2,N2,2250,2279,26-11-2018,0:42:12,26-11-2018,0:42:41
E,77,2,N2,2280,2309,26-11-2018,0:42:42,26-11-2018,0:43:11
E,78,2,N2,2310,2339,26-11-2018,0:43:12,26-11-2018,0:43:41
E,79,2,N2,2340,2369,26-11-2018,0:43:42,26-11-2018,0:44:11
E,80,2,N2,2370,2399,26-11-2018,0:44:12,26-11-2018,0:44:41
E,81,2,N2,2400,2429,26-11-2018,0:44:42,26-11-2018,0:45:11
E,82,2,N2,2430,2459,26-11-2018,0:45:12,26-11-2018,0:45:41
E,83,U,U,2460,2489,26-11-2018,0:45:42,26-11-2018,0:46:11
E,84,U,U,2490,2519,26-11-2018,0:46:12,26-11-2018,0:46:41
E,85,U,U,2520,2549,26-11-2018,0:46:42,26-11-2018,0:47:11
E,86,3,N3,2550,2579,26-11-2018,0:47:12,26-11-2018,0:47:41
E,87,3,N3,2580,2609,26-11-2018,0:47:42,26-11-2018,0:48:11
E,88,3,N3,2610,2639,26-11-2018,0:48:12,26-11-2018,0:48:41
E,89,3,N3,2640,2669,26-11-2018,0:48:42,26-11-2018,0:49:11
E,90,3,N3,2670,2699,26-11-2018,0:49:12,26-11-2018,0:49:41
E,91,3,N3,2700,2729,26-11-2018,0:49:42,26-11-2018,0:50:11
E,92,3,N3,2730,2759,26-11-2018,0:50:12,26-11-2018,0:50:41
E,93,3,N3,2760,2789,26-11-2018,0:50:42,26-11-2018,0:51:11
E,94,3,N3,2790,2819,26-11-2018,0:51:12,26-11-2018,0:51:41
E,95,3,N3,2820,2849,26-11-2018,0:51:42,26-11-2018,0:52:11
E,96,3,N3,2850,2879,26-11-2018,0:52:12,26-11-2018,0:52:41
E,97,3,N3,2880,2909,26-11-2018,0:52:42,26-11-2018,0:53:11
E,98,3,N3,2910,2939,26-11-2018,0:53:12,26-11-2018,0:53:41
E,99,3,N3,2940,2969,26-11-2018,0:53:42,26-11-2018,0:54:11
E,100,3,N3,2970,2999,26-11-2018,0:54:12,26-11-2018,0:54:41
E,101,3,N3,3000,3029,26-11-2018,0:54:42,26-11-2018,0:55:11
E,102,3,N3,3030,3059,26-11-2018,0:55:12,26-11-2018,0:55:41
E,103,3,N3,3060,3089,26-11-2018,0:55:42,26-11-2018,0:56:11
E,104,3,N3,3090,3119,26-11-2018,0:56:12,26-11-2018,0:56:41
E,105,3,N3,3120,3149,26-11-2018,0:56:42,26-11-2018,0:57:11
E,106,3,N3,3150,3179,26-11-2018,0:57:12,26-11-2018,0:57:41
E,107,3,N3,3180,3209,26-11-2018,0:57:42,26-11-2018,0:58:11
E,108,3,N3,3210,3239,26-11-2018,0:58:12,26-11-2018,0:58:41
E,109,3,N3,3240,3269,26-11-2018,0:58:42,26-11-2018,0:59:11
E,110,3,N3,3270,3299,26-11-2018,0:59:12,26-11-2018,0:59:41
E,111,3,N3,3300,3329,26-11-2018,0:59:42,26-11-2018,1:00:11
E,112,3,N3,3330,3359,26-11-2018,1:00:12,26-11-2018,1:00:41
E,113,3,N3,3360,3389,26-11-2018,1:00:42,26-11-2018,1:01:11
E,114,3,N3,3390,3419,26-11-2018,1:01:12,26-11-2018,1:01:41
E,115,3,N3,3420,3449,26-11-2018,1:01:42,26-11-2018,1:02:11
E,116,3,N3,3450,3479,26-11-2018,1:02:12,26-11-2018,1:02:41
E,117,3,N3,3480,3509,26-11-2018,1:02:42,26-11-2018,1:03:11
E,118,3,N3,3510,3539,26-11-2018,1:03:12,26-11-2018,1:03:41
E,119,3,N3,3540,3569,26-11-2018,1:03:42,26-11-2018,1:04:11
E,120,3,N3,3570,3599,26-11-2018,1:04:12,26-11-2018,1:04:41
E,121,3,N3,3600,3629,26-11-2018,1:04:42,26-11-2018,1:05:11
E,122,3,N3,3630,3659,26-11-2018,1:05:12,26-11-2018,1:05:41
E,123,3,N3,3660,3689,26-11-2018,1:05:42,26-11-2018,1:06:11
E,124,3,N3,3690,3719,26-11-2018,1:06:12,26-11-2018,1:06:41
E,125,3,N3,3720,3749,26-11-2018,1:06:42,26-11-2018,1:07:11
E,126,3,N3,3750,3779,26-11-2018,1:07:12,26-11-2018,1:07:41
E,127,3,N3,3780,3809,26-11-2018,1:07:42,26-11-2018,1:08:11
E,128,3,N3,3810,3839,26-11-2018,1:08:12,26-11-2018,1:08:41
E,129,3,N3,3840,3869,26-11-2018,1:08:42,26-11-2018,1:09:11
E,130,3,N3,3870,3899,26-11-2018,1:09:12,26-11-2018,1:09:41
E,131,3,N3,3900,3929,26-11-2018,1:09:42,26-11-2018,1:10:11
E,132,3,N3,3930,3959,26-11-2018,1:10:12,26-11-2018,1:10:41
E,133,3,N3,3960,3989,26-11-2018,1:10:42,26-11-2018,1:11:11
E,134,3,N3,3990,4019,26-11-2018,1:11:12,26-11-2018,1:11:41
E,135,3,N3,4020,4049,26-11-2018,1:11:42,26-11-2018,1:12:11
E,136,3,N3,4050,4079,26-11-2018,1:12:12,26-11-2018,1:12:41
E,137,3,N3,4080,4109,26-11-2018,1:12:42,26-11-2018,1:13:11
E,138,3,N3,4110,4139,26-11-2018,1:13:12,26-11-2018,1:13:41
E,139,3,N3,4140,4169,26-11-2018,1:13:42,26-11-2018,1:14:11
E,140,3,N3,4170,4199,26-11-2018,1:14:12,26-11-2018,1:14:41
E,141,3,N3,4200,4229,26-11-2018,1:14:42,26-11-2018,1:15:11
E,142,3,N3,4230,4259,26-11-2018,1:15:12,26-11-2018,1:15:41
E,143,3,N3,4260,4289,26-11-2018,1:15:42,26-11-2018,1:16:11
E,144,3,N3,4290,4319,26-11-2018,1:16:12,26-11-2018,1:16:41
E,145,3,N3,4320,4349,26-11-2018,1:16:42,26-11-2018,1:17:11
E,146,3,N3,4350,4379,26-11-2018,1:17:12,26-11-2018,1:17:41
E,147,3,N3,4380,4409,26-11-2018,1:17:42,26-11-2018,1:18:11
E,148,3,N3,4410,4439,26-11-2018,1:18:12,26-11-2018,1:18:41
E,149,3,N3,4440,4469,26-11-2018,1:18:42,26-11-2018,1:19:11
E,150,3,N3,4470,4499,26-11-2018,1:19:12,26-11-2018,1:19:41
E,151,3,N3,4500,4529,26-11-2018,1:19:42,26-11-2018,1:20:11
E,152,3,N3,4530,4559,26-11-2018,1:20:12,26-11-2018,1:20:41
E,153,3,N3,4560,4589,26-11-2018,1:20:42,26-11-2018,1:21:11
E,154,3,N3,4590,4619,26-11-2018,1:21:12,26-11-2018,1:21:41
E,155,3,N3,4620,4649,26-11-2018,1:21:42,26-11-2018,1:22:11
E,156,U,U,4650,4679,26-11-2018,1:22:12,26-11-2018,1:22:41
E,157,3,N3,4680,4709,26-11-2018,1:22:42,26-11-2018,1:23:11
E,158,3,N3,4710,4739,26-11-2018,1:23:12,26-11-2018,1:23:41
E,159,3,N3,4740,4769,26-11-2018,1:23:42,26-11-2018,1:24:11
E,160,3,N3,4770,4799,26-11-2018,1:24:12,26-11-2018,1:24:41
E,161,U,U,4800,4829,26-11-2018,1:24:42,26-11-2018,1:25:11
E,162,U,U,4830,4859,26-11-2018,1:25:12,26-11-2018,1:25:41
E,163,5,W,4860,4889,26-11-2018,1:25:42,26-11-2018,1:26:11
E,164,5,W,4890,4919,26-11-2018,1:26:12,26-11-2018,1:26:41
E,165,2,N2,4920,4949,26-11-2018,1:26:42,26-11-2018,1:27:11
E,166,2,N2,4950,4979,26-11-2018,1:27:12,26-11-2018,1:27:41
E,167,2,N2,4980,5009,26-11-2018,1:27:42,26-11-2018,1:28:11
E,168,2,N2,5010,5039,26-11-2018,1:28:12,26-11-2018,1:28:41
E,169,U,U,5040,5069,26-11-2018,1:28:42,26-11-2018,1:29:11
E,170,U,U,5070,5099,26-11-2018,1:29:12,26-11-2018,1:29:41
E,171,U,U,5100,5129,26-11-2018,1:29:42,26-11-2018,1:30:11
E,172,U,U,5130,5159,26-11-2018,1:30:12,26-11-2018,1:30:41
E,173,U,U,5160,5189,26-11-2018,1:30:42,26-11-2018,1:31:11
E,174,U,U,5190,5219,26-11-2018,1:31:12,26-11-2018,1:31:41
E,175,U,U,5220,5249,26-11-2018,1:31:42,26-11-2018,1:32:11
E,176,U,U,5250,5279,26-11-2018,1:32:12,26-11-2018,1:32:41
E,177,U,U,5280,5309,26-11-2018,1:32:42,26-11-2018,1:33:11
E,178,U,U,5310,5339,26-11-2018,1:33:12,26-11-2018,1:33:41
E,179,U,U,5340,5369,26-11-2018,1:33:42,26-11-2018,1:34:11
E,180,U,U,5370,5399,26-11-2018,1:34:12,26-11-2018,1:34:41
E,181,U,U,5400,5429,26-11-2018,1:34:42,26-11-2018,1:35:11
E,182,U,U,5430,5459,26-11-2018,1:35:12,26-11-2018,1:35:41
E,183,U,U,5460,5489,26-11-2018,1:35:42,26-11-2018,1:36:11
E,184,4,R,5490,5519,26-11-2018,1:36:12,26-11-2018,1:36:41
E,185,4,R,5520,5549,26-11-2018,1:36:42,26-11-2018,1:37:11
E,186,4,R,5550,5579,26-11-2018,1:37:12,26-11-2018,1:37:41
E,187,4,R,5580,5609,26-11-2018,1:37:42,26-11-2018,1:38:11
E,188,4,R,5610,5639,26-11-2018,1:38:12,26-11-2018,1:38:41
E,189,4,R,5640,5669,26-11-2018,1:38:42,26-11-2018,1:39:11
E,190,4,R,5670,5699,26-11-2018,1:39:12,26-11-2018,1:39:41
E,191,4,R,5700,5729,26-11-2018,1:39:42,26-11-2018,1:40:11
E,192,4,R,5730,5759,26-11-2018,1:40:12,26-11-2018,1:40:41
E,193,U,U,5760,5789,26-11-2018,1:40:42,26-11-2018,1:41:11
E,194,2,N2,5790,5819,26-11-2018,1:41:12,26-11-2018,1:41:41
E,195,2,N2,5820,5849,26-11-2018,1:41:42,26-11-2018,1:42:11
E,196,2,N2,5850,5879,26-11-2018,1:42:12,26-11-2018,1:42:41
E,197,2,N2,5880,5909,26-11-2018,1:42:42,26-11-2018,1:43:11
E,198,2,N2,5910,5939,26-11-2018,1:43:12,26-11-2018,1:43:41
E,199,2,N2,5940,5969,26-11-2018,1:43:42,26-11-2018,1:44:11
E,200,2,N2,5970,5999,26-11-2018,1:44:12,26-11-2018,1:44:41
E,201,2,N2,6000,6029,26-11-2018,1:44:42,26-11-2018,1:45:11
E,202,2,N2,6030,6059,26-11-2018,1:45:12,26-11-2018,1:45:41
E,203,2,N2,6060,6089,26-11-2018,1:45:42,26-11-2018,1:46:11
E,204,2,N2,6090,6119,26-11-2018,1:46:12,26-11-2018,1:46:41
E,205,2,N2,6120,6149,26-11-2018,1:46:42,26-11-2018,1:47:11
E,206,2,N2,6150,6179,26-11-2018,1:47:12,26-11-2018,1:47:41
E,207,2,N2,6180,6209,26-11-2018,1:47:42,26-11-2018,1:48:11
E,208,2,N2,6210,6239,26-11-2018,1:48:12,26-11-2018,1:48:41
E,209,2,N2,6240,6269,26-11-2018,1:48:42,26-11-2018,1:49:11
E,210,2,N2,6270,6299,26-11-2018,1:49:12,26-11-2018,1:49:41
E,211,2,N2,6300,6329,26-11-2018,1:49:42,26-11-2018,1:50:11
E,212,2,N2,6330,6359,26-11-2018,1:50:12,26-11-2018,1:50:41
E,213,2,N2,6360,6389,26-11-2018,1:50:42,26-11-2018,1:51:11
E,214,2,N2,6390,6419,26-11-2018,1:51:12,26-11-2018,1:51:41
E,215,2,N2,6420,6449,26-11-2018,1:51:42,26-11-2018,1:52:11
E,216,2,N2,6450,6479,26-11-2018,1:52:12,26-11-2018,1:52:41
E,217,2,N2,6480,6509,26-11-2018,1:52:42,26-11-2018,1:53:11
E,218,2,N2,6510,6539,26-11-2018,1:53:12,26-11-2018,1:53:41
E,219,2,N2,6540,6569,26-11-2018,1:53:42,26-11-2018,1:54:11
E,220,2,N2,6570,6599,26-11-2018,1:54:12,26-11-2018,1:54:41
E,221,2,N2,6600,6629,26-11-2018,1:54:42,26-11-2018,1:55:11
E,222,2,N2,6630,6659,26-11-2018,1:55:12,26-11-2018,1:55:41
E,223,2,N2,6660,6689,26-11-2018,1:55:42,26-11-2018,1:56:11
E,224,2,N2,6690,6719,26-11-2018,1:56:12,26-11-2018,1:56:41
E,225,2,N2,6720,6749,26-11-2018,1:56:42,26-11-2018,1:57:11
E,226,U,U,6750,6779,26-11-2018,1:57:12,26-11-2018,1:57:41
E,227,U,U,6780,6809,26-11-2018,1:57:42,26-11-2018,1:58:11
E,228,U,U,6810,6839,26-11-2018,1:58:12,26-11-2018,1:58:41
E,229,U,U,6840,6869,26-11-2018,1:58:42,26-11-2018,1:59:11
E,230,U,U,6870,6899,26-11-2018,1:59:12,26-11-2018,1:59:41
E,231,U,U,6900,6929,26-11-2018,1:59:42,26-11-2018,2:00:11
E,232,U,U,6930,6959,26-11-2018,2:00:12,26-11-2018,2:00:41
E,233,U,U,6960,6989,26-11-2018,2:00:42,26-11-2018,2:01:11
E,234,5,W,6990,7019,26-11-2018,2:01:12,26-11-2018,2:01:41
E,235,5,W,7020,7049,26-11-2018,2:01:42,26-11-2018,2:02:11
E,236,U,U,7050,7079,26-11-2018,2:02:12,26-11-2018,2:02:41
E,237,U,U,7080,7109,26-11-2018,2:02:42,26-11-2018,2:03:11
E,238,U,U,7110,7139,26-11-2018,2:03:12,26-11-2018,2:03:41
E,239,5,W,7140,7169,26-11-2018,2:03:42,26-11-2018,2:04:11
E,240,2,N2,7170,7199,26-11-2018,2:04:12,26-11-2018,2:04:41
E,241,2,N2,7200,7229,26-11-2018,2:04:42,26-11-2018,2:05:11
E,242,2,N2,7230,7259,26-11-2018,2:05:12,26-11-2018,2:05:41
E,243,2,N2,7260,7289,26-11-2018,2:05:42,26-11-2018,2:06:11
E,244,2,N2,7290,7319,26-11-2018,2:06:12,26-11-2018,2:06:41
E,245,2,N2,7320,7349,26-11-2018,2:06:42,26-11-2018,2:07:11
E,246,2,N2,7350,7379,26-11-2018,2:07:12,26-11-2018,2:07:41
E,247,2,N2,7380,7409,26-11-2018,2:07:42,26-11-2018,2:08:11
E,248,2,N2,7410,7439,26-11-2018,2:08:12,26-11-2018,2:08:41
E,249,2,N2,7440,7469,26-11-2018,2:08:42,26-11-2018,2:09:11
E,250,2,N2,7470,7499,26-11-2018,2:09:12,26-11-2018,2:09:41
E,251,2,N2,7500,7529,26-11-2018,2:09:42,26-11-2018,2:10:11
E,252,2,N2,7530,7559,26-11-2018,2:10:12,26-11-2018,2:10:41
E,253,2,N2,7560,7589,26-11-2018,2:10:42,26-11-2018,2:11:11
E,254,2,N2,7590,7619,26-11-2018,2:11:12,26-11-2018,2:11:41
E,255,5,W,7620,7649,26-11-2018,2:11:42,26-11-2018,2:12:11
E,256,5,W,7650,7679,26-11-2018,2:12:12,26-11-2018,2:12:41
E,257,2,N2,7680,7709,26-11-2018,2:12:42,26-11-2018,2:13:11
E,258,U,U,7710,7739,26-11-2018,2:13:12,26-11-2018,2:13:41
E,259,2,N2,7740,7769,26-11-2018,2:13:42,26-11-2018,2:14:11
E,260,2,N2,7770,7799,26-11-2018,2:14:12,26-11-2018,2:14:41
E,261,2,N2,7800,7829,26-11-2018,2:14:42,26-11-2018,2:15:11
E,262,2,N2,7830,7859,26-11-2018,2:15:12,26-11-2018,2:15:41
E,263,2,N2,7860,7889,26-11-2018,2:15:42,26-11-2018,2:16:11
E,264,2,N2,7890,7919,26-11-2018,2:16:12,26-11-2018,2:16:41
E,265,2,N2,7920,7949,26-11-2018,2:16:42,26-11-2018,2:17:11
E,266,2,N2,7950,7979,26-11-2018,2:17:12,26-11-2018,2:17:41
E,267,2,N2,7980,8009,26-11-2018,2:17:42,26-11-2018,2:18:11
E,268,2,N2,8010,8039,26-11-2018,2:18:12,26-11-2018,2:18:41
E,269,2,N2,8040,8069,26-11-2018,2:18:42,26-11-2018,2:19:11
E,270,2,N2,8070,8099,26-11-2018,2:19:12,26-11-2018,2:19:41
E,271,2,N2,8100,8129,26-11-2018,2:19:42,26-11-2018,2:20:11
E,272,2,N2,8130,8159,26-11-2018,2:20:12,26-11-2018,2:20:41
E,273,2,N2,8160,8189,26-11-2018,2:20:42,26-11-2018,2:21:11
E,274,2,N2,8190,8219,26-11-2018,2:21:12,26-11-2018,2:21:41
E,275,2,N2,8220,8249,26-11-2018,2:21:42,26-11-2018,2:22:11
E,276,2,N2,8250,8279,26-11-2018,2:22:12,26-11-2018,2:22:41
E,277,U,U,8280,8309,26-11-2018,2:22:42,26-11-2018,2:23:11
E,278,2,N2,8310,8339,26-11-2018,2:23:12,26-11-2018,2:23:41
E,279,U,U,8340,8369,26-11-2018,2:23:42,26-11-2018,2:24:11
E,280,2,N2,8370,8399,26-11-2018,2:24:12,26-11-2018,2:24:41
E,281,U,U,8400,8429,26-11-2018,2:24:42,26-11-2018,2:25:11
E,282,U,U,8430,8459,26-11-2018,2:25:12,26-11-2018,2:25:41
E,283,U,U,8460,8489,26-11-2018,2:25:42,26-11-2018,2:26:11
E,284,U,U,8490,8519,26-11-2018,2:26:12,26-11-2018,2:26:41
E,285,U,U,8520,8549,26-11-2018,2:26:42,26-11-2018,2:27:11
E,286,3,N3,8550,8579,26-11-2018,2:27:12,26-11-2018,2:27:41
E,287,3,N3,8580,8609,26-11-2018,2:27:42,26-11-2018,2:28:11
E,288,3,N3,8610,8639,26-11-2018,2:28:12,26-11-2018,2:28:41
E,289,U,U,8640,8669,26-11-2018,2:28:42,26-11-2018,2:29:11
E,290,3,N3,8670,8699,26-11-2018,2:29:12,26-11-2018,2:29:41
E,291,3,N3,8700,8729,26-11-2018,2:29:42,26-11-2018,2:30:11
E,292,3,N3,8730,8759,26-11-2018,2:30:12,26-11-2018,2:30:41
E,293,3,N3,8760,8789,26-11-2018,2:30:42,26-11-2018,2:31:11
E,294,3,N3,8790,8819,26-11-2018,2:31:12,26-11-2018,2:31:41
E,295,3,N3,8820,8849,26-11-2018,2:31:42,26-11-2018,2:32:11
E,296,3,N3,8850,8879,26-11-2018,2:32:12,26-11-2018,2:32:41
E,297,3,N3,8880,8909,26-11-2018,2:32:42,26-11-2018,2:33:11
E,298,3,N3,8910,8939,26-11-2018,2:33:12,26-11-2018,2:33:41
E,299,3,N3,8940,8969,26-11-2018,2:33:42,26-11-2018,2:34:11
E,300,3,N3,8970,8999,26-11-2018,2:34:12,26-11-2018,2:34:41
E,301,3,N3,9000,9029,26-11-2018,2:34:42,26-11-2018,2:35:11
E,302,3,N3,9030,9059,26-11-2018,2:35:12,26-11-2018,2:35:41
E,303,3,N3,9060,9089,26-11-2018,2:35:42,26-11-2018,2:36:11
E,304,3,N3,9090,9119,26-11-2018,2:36:12,26-11-2018,2:36:41
E,305,3,N3,9120,9149,26-11-2018,2:36:42,26-11-2018,2:37:11
E,306,3,N3,9150,9179,26-11-2018,2:37:12,26-11-2018,2:37:41
E,307,3,N3,9180,9209,26-11-2018,2:37:42,26-11-2018,2:38:11
E,308,3,N3,9210,9239,26-11-2018,2:38:12,26-11-2018,2:38:41
E,309,3,N3,9240,9269,26-11-2018,2:38:42,26-11-2018,2:39:11
E,310,3,N3,9270,9299,26-11-2018,2:39:12,26-11-2018,2:39:41
E,311,3,N3,9300,9329,26-11-2018,2:39:42,26-11-2018,2:40:11
E,312,3,N3,9330,9359,26-11-2018,2:40:12,26-11-2018,2:40:41
E,313,5,W,9360,9389,26-11-2018,2:40:42,26-11-2018,2:41:11
E,314,5,W,9390,9419,26-11-2018,2:41:12,26-11-2018,2:41:41
E,315,U,U,9420,9449,26-11-2018,2:41:42,26-11-2018,2:42:11
E,316,U,U,9450,9479,26-11-2018,2:42:12,26-11-2018,2:42:41
E,317,U,U,9480,9509,26-11-2018,2:42:42,26-11-2018,2:43:11
E,318,U,U,9510,9539,26-11-2018,2:43:12,26-11-2018,2:43:41
E,319,U,U,9540,9569,26-11-2018,2:43:42,26-11-2018,2:44:11
E,320,U,U,9570,9599,26-11-2018,2:44:12,26-11-2018,2:44:41
E,321,U,U,9600,9629,26-11-2018,2:44:42,26-11-2018,2:45:11
E,322,U,U,9630,9659,26-11-2018,2:45:12,26-11-2018,2:45:41
E,323,U,U,9660,9689,26-11-2018,2:45:42,26-11-2018,2:46:11
E,324,U,U,9690,9719,26-11-2018,2:46:12,26-11-2018,2:46:41
E,325,U,U,9720,9749,26-11-2018,2:46:42,26-11-2018,2:47:11
E,326,U,U,9750,9779,26-11-2018,2:47:12,26-11-2018,2:47:41
E,327,4,R,9780,9809,26-11-2018,2:47:42,26-11-2018,2:48:11
E,328,4,R,9810,9839,26-11-2018,2:48:12,26-11-2018,2:48:41
E,329,4,R,9840,9869,26-11-2018,2:48:42,26-11-2018,2:49:11
E,330,4,R,9870,9899,26-11-2018,2:49:12,26-11-2018,2:49:41
E,331,4,R,9900,9929,26-11-2018,2:49:42,26-11-2018,2:50:11
E,332,4,R,9930,9959,26-11-2018,2:50:12,26-11-2018,2:50:41
E,333,4,R,9960,9989,26-11-2018,2:50:42,26-11-2018,2:51:11
E,334,4,R,9990,10019,26-11-2018,2:51:12,26-11-2018,2:51:41
E,335,4,R,10020,10049,26-11-2018,2:51:42,26-11-2018,2:52:11
E,336,4,R,10050,10079,26-11-2018,2:52:12,26-11-2018,2:52:41
E,337,4,R,10080,10109,26-11-2018,2:52:42,26-11-2018,2:53:11
E,338,4,R,10110,10139,26-11-2018,2:53:12,26-11-2018,2:53:41
E,339,4,R,10140,10169,26-11-2018,2:53:42,26-11-2018,2:54:11
E,340,U,U,10170,10199,26-11-2018,2:54:12,26-11-2018,2:54:41
E,341,U,U,10200,10229,26-11-2018,2:54:42,26-11-2018,2:55:11
E,342,U,U,10230,10259,26-11-2018,2:55:12,26-11-2018,2:55:41
E,343,U,U,10260,10289,26-11-2018,2:55:42,26-11-2018,2:56:11
E,344,U,U,10290,10319,26-11-2018,2:56:12,26-11-2018,2:56:41
E,345,U,U,10320,10349,26-11-2018,2:56:42,26-11-2018,2:57:11
E,346,U,U,10350,10379,26-11-2018,2:57:12,26-11-2018,2:57:41
